time_decimal_year,AC,AI2027-SC,SAR-level-experiment-selection-skill,SIAR-level-experiment-selection-skill
2041.027380,1.6483331346,1.9326970385,2.0025191790,2.1479780482
2041.115035,1.6317779125,1.9166866721,1.9856874838,2.1337954138
2041.202691,1.6154308185,1.9008543983,1.9690376934,2.1197379270
2041.290346,1.5992890316,1.8851975260,1.9525671106,2.1058038951
2041.378002,1.5833497848,1.8697134222,1.9362730984,2.0919916541
2041.465657,1.5676103621,1.8543995103,1.9201530782,2.0782995684
2041.553313,1.5520680950,1.8392532687,1.9042045291,2.0647260311
2041.640969,1.5367203601,1.8242722301,1.8884249857,2.0512694635
2041.728624,1.5215645756,1.8094539798,1.8728120373,2.0379283153
2041.816280,1.5065981993,1.7947961543,1.8573633263,2.0247010645
2041.903935,1.4918187259,1.7802964404,1.8420765471,2.0115862169
2041.991591,1.4772236849,1.7659525738,1.8269494443,1.9985823063
2042.079246,1.4628106386,1.7517623377,1.8119798120,1.9856878940
2042.166902,1.4485771802,1.7377235617,1.7971654922,1.9729015686
2042.254558,1.4345209320,1.7238341204,1.7825043737,1.9602219457
2042.342213,1.4206395439,1.7100919323,1.7679943908,1.9476476680
2042.429869,1.4069306920,1.6964949585,1.7536335220,1.9351774042
2042.517524,1.3933920772,1.6830412015,1.7394197892,1.9228098497
